customer,st,gender,education,customer_lifetime_value,income,monthly_premium_auto,number_of_open_complaints,policy_type,vehicle_class,total_claim_amount
AK72422,California,Male,College,29049.71,21070,195.0,0,Corporate Auto,Luxury,1404.0
LN49978,Oregon,Female,Bachelor,4956.62,31562,66.0,4,Personal Auto,Four-Door Car,316.8
RZ80299,California,Female,Master,5574.96,54684,71.0,2,Personal Auto,Four-Door Car,487.07
QU53781,Oregon,Male,High School or Below,9192.59,37388,117.0,0,Corporate Auto,SUV,561.6
MD70013,Nevada,Female,Bachelor,3878.77,84981,96.0,0,Personal Auto,Four-Door Car,4.72
QD97878,Nevada,Male,Master,4419.12,24046,116.0,0,Personal Auto,Two-Door Car,556.8
WK24299,California,Male,High School or Below,4772.94,20993,133.0,0,Personal Auto,SUV,638.4
RJ45123,Oregon,Male,College,9101.52,48029,116.0,0,Personal Auto,SUV,556.8
HM33037,Arizona,Male,Bachelor,7609.09,16233,197.0,0,Personal Auto,Luxury,1418.4
QY70905,Arizona,Male,College,2668.66,30718,67.0,1,Personal Auto,Two-Door Car,321.6
YL86561,Oregon,Male,High School or Below,5141.98,60277,65.0,0,Personal Auto,Four-Door Car,146.39
LK40971,California,Male,Bachelor,7451.49,0,107.0,0,Personal Auto,SUV,770.4
UI44314,Arizona,Male,Bachelor,2620.17,31911,68.0,0,Personal Auto,Four-Door Car,245.89
NN44612,Nevada,Female,Bachelor,4909.84,61402,62.0,0,Personal Auto,Two-Door Car,252.16
MA37431,California,Female,College,8023.08,34335,101.0,0,Corporate Auto,Two-Door Car,484.8
DP57381,Nevada,Male,College,20446.6,71467,86.0,0,Personal Auto,Two-Door Car,324.88
PX45824,Washington,Male,College,4966.85,0,74.0,0,Personal Auto,Four-Door Car,532.8
OG17838,Washington,Male,High School or Below,3549.02,36168,90.0,0,Personal Auto,Four-Door Car,432.0
WG37485,Oregon,Female,College,5350.37,58357,137.0,2,Personal Auto,Luxury,708.22
RV95842,California,Male,College,8065.23,29692,77.0,0,Personal Auto,Four-Door Car,449.35
NG13451,Oregon,Male,High School or Below,7892.82,29215,67.0,0,Personal Auto,Four-Door Car,327.66
UQ82778,Oregon,Female,High School or Below,4540.99,0,61.0,0,Personal Auto,Two-Door Car,486.12
ZG16710,Washington,Male,High School or Below,2852.53,26841,74.0,1,Personal Auto,Four-Door Car,418.53
OT53330,Arizona,Female,Bachelor,10720.42,34837,139.0,1,Personal Auto,SUV,667.2
LZ12396,Arizona,Female,Bachelor,4795.39,33068,61.0,1,Personal Auto,Four-Door Car,213.04
UU77151,Washington,Female,College,5182.39,44820,133.0,3,Personal Auto,Luxury,336.13
CD71877,Nevada,Female,Bachelor,22620.75,49564,193.0,0,Corporate Auto,Luxury,286.37
PA95799,Arizona,Male,College,2320.75,19581,61.0,0,Personal Auto,Four-Door Car,377.24
FK28721,Oregon,Male,High School or Below,7714.65,0,74.0,0,Corporate Auto,Two-Door Car,532.8
CM42637,Oregon,Male,Bachelor,7880.34,23129,70.0,0,Personal Auto,Four-Door Car,491.65
CI47242,Washington,Male,Bachelor,9029.94,0,138.0,0,Personal Auto,SUV,1376.96
FE46445,Arizona,Female,High School or Below,6965.42,25411,86.0,0,Personal Auto,Four-Door Car,242.81
PD32854,Arizona,Female,High School or Below,15114.4,28513,100.0,1,Personal Auto,SUV,480.0
GV35061,Oregon,Male,High School or Below,22523.71,69346,63.0,1,Special Auto,Two-Door Car,246.28
BG44829,Oregon,Female,High School or Below,10760.18,74835,133.0,0,Corporate Auto,SUV,107.65
RH83684,Oregon,Female,Master,5808.93,43282,72.0,0,Personal Auto,Two-Door Car,166.8
SB82356,Nevada,Female,Bachelor,30591.61,11276,91.0,1,Corporate Auto,Four-Door Car,436.8
TW49116,Nevada,Male,College,2220.19,0,62.0,2,Personal Auto,Four-Door Car,311.51
RJ39700,Oregon,Male,Bachelor,4914.04,10037,71.0,0,Personal Auto,Four-Door Car,292.18
LO40410,Oregon,Female,Doctor,2395.57,21986,63.0,0,Personal Auto,Two-Door Car,333.7
SX85653,Arizona,Female,Doctor,5522.52,85609,136.0,0,Personal Auto,SUV,652.8
PH91033,Oregon,Male,College,15808.76,86347,130.0,0,Personal Auto,Luxury,593.78
LC69427,Oregon,Female,College,2827.33,20368,72.0,0,Corporate Auto,Four-Door Car,345.6
MZ85889,California,Female,Master,5421.52,25778,68.0,0,Corporate Auto,Two-Door Car,20.14
GL82358,Nevada,Female,High School or Below,2514.59,43860,65.0,0,Corporate Auto,Four-Door Car,156.12
AM94127,Oregon,Male,College,5157.64,93303,65.0,0,Corporate Auto,Four-Door Car,40.76
TO19482,Oregon,Male,High School or Below,4874.67,67467,61.0,0,Personal Auto,Two-Door Car,365.88
WA68850,Arizona,Male,High School or Below,4198.03,30598,106.0,0,Personal Auto,SUV,508.8
ER97256,Arizona,Female,College,5380.9,55350,67.0,0,Personal Auto,Four-Door Car,321.6
CK85904,California,Female,High School or Below,13466.92,11432,119.0,0,Corporate Auto,SUV,571.2
GH30325,Oregon,Male,College,2424.42,27093,61.0,0,Personal Auto,Four-Door Car,292.8
LG98245,Nevada,Male,Bachelor,3823.85,0,108.0,0,Personal Auto,SUV,777.6
KW31376,Oregon,Female,High School or Below,13883.33,0,197.0,0,Corporate Auto,Luxury,1418.4
XZ45224,Oregon,Female,College,2438.53,38961,62.0,0,Corporate Auto,Two-Door Car,297.6
HD56196,Oregon,Female,Doctor,34090.04,51840,94.0,0,Corporate Auto,Two-Door Car,33.75
EM39400,Nevada,Male,Bachelor,2840.3,79181,72.0,0,Personal Auto,Four-Door Car,241.28
FP39090,Oregon,Male,Bachelor,24127.5,14072,71.0,0,Special Auto,Four-Door Car,511.2
CE17166,California,Male,College,7596.14,56225,97.0,0,Personal Auto,Four-Door Car,465.6
HF67477,Washington,Male,High School or Below,15096.27,14909,199.0,0,Personal Auto,Luxury,1238.08
GJ79432,Nevada,Male,High School or Below,6005.21,26876,76.0,0,Personal Auto,Four-Door Car,364.8
ZE17448,Oregon,Male,College,3455.23,68401,88.0,0,Personal Auto,Four-Door Car,242.25
SK65854,Nevada,Female,College,5728.58,29730,72.0,0,Personal Auto,Four-Door Car,463.21
RT23641,Oregon,Female,High School or Below,5163.23,35577,130.0,0,Personal Auto,SUV,574.51
PY79113,California,Male,Master,2602.65,41958,66.0,1,Corporate Auto,Four-Door Car,206.82
EP61197,Oregon,Female,Master,32643.08,77915,115.0,0,Personal Auto,Four-Door Car,552.0
IL12516,Oregon,Female,Bachelor,2789.75,15514,74.0,0,Corporate Auto,Four-Door Car,355.2
BF55854,Nevada,Female,College,11250.1,29505,284.0,0,Personal Auto,Luxury,1979.44
GP19791,California,Female,College,16510.97,31356,68.0,0,Personal Auto,Two-Door Car,326.4
II16403,California,Female,College,7607.98,31456,199.0,0,Personal Auto,Luxury,436.7
SS28002,Arizona,Female,High School or Below,5603.74,95284,69.0,0,Personal Auto,Four-Door Car,327.65
VT97066,Nevada,Male,High School or Below,6674.45,0,98.0,0,Personal Auto,Two-Door Car,931.65
FH97700,Washington,Female,Bachelor,4049.42,62864,104.0,0,Personal Auto,Two-Door Car,171.21
NB96938,Oregon,Male,College,4958.02,22842,65.0,0,Personal Auto,Four-Door Car,468.0
HY32811,California,Female,Bachelor,7850.13,67186,66.0,0,Personal Auto,Four-Door Car,184.94
MB69465,Arizona,Male,High School or Below,6382.58,0,87.0,0,Personal Auto,Four-Door Car,417.6
LE12086,Oregon,Female,College,5737.5,68946,71.0,0,Personal Auto,Four-Door Car,309.63
IO89174,Oregon,Female,Bachelor,7688.02,56680,100.0,2,Personal Auto,SUV,480.0
DB26077,Arizona,Female,High School or Below,4873.44,18866,126.0,0,Personal Auto,SUV,604.8
NB98740,California,Female,High School or Below,2824.68,82875,70.0,0,Personal Auto,Four-Door Car,455.34
EL82767,Arizona,Female,College,3722.37,0,109.0,2,Personal Auto,SUV,523.2
AK54675,California,Female,Bachelor,5535.96,84863,138.0,0,Corporate Auto,SUV,691.7
EW67766,California,Female,College,4727.83,0,127.0,0,Personal Auto,SUV,609.6
JS36743,California,Male,Bachelor,2378.67,54753,61.0,0,Personal Auto,Four-Door Car,292.8
TV20901,California,Female,College,9337.9,76381,116.0,0,Special Auto,Two-Door Car,556.8
LQ20969,California,Male,Bachelor,6189.99,59523,78.0,1,Personal Auto,Four-Door Car,343.79
BZ33435,Arizona,Female,Bachelor,5638.26,56017,71.0,0,Corporate Auto,Four-Door Car,52.0
OA55110,Arizona,Male,Master,5264.36,14306,74.0,3,Corporate Auto,Four-Door Car,355.06
YJ42538,Arizona,Female,Bachelor,4035.68,21359,101.0,0,Personal Auto,Luxury,484.8
XB64207,Arizona,Female,Bachelor,4117.47,86101,102.0,0,Personal Auto,SUV,344.74
KZ80424,Washington,Male,Bachelor,8382.48,25998,71.0,0,Personal Auto,Four-Door Car,791.88
BC34309,California,Female,Master,2435.15,64341,61.0,0,Personal Auto,Four-Door Car,79.93
JC34468,California,Female,High School or Below,6599.08,36060,165.0,0,Special Auto,Luxury,774.56
ON34922,Oregon,Male,High School or Below,5353.93,61894,67.0,0,Personal Auto,Four-Door Car,267.0
MQ93707,Oregon,Male,High School or Below,6747.52,26721,65.0,3,Personal Auto,Four-Door Car,312.0
SY28542,Nevada,Female,Bachelor,7412.14,59940,94.0,0,Personal Auto,Four-Door Car,303.1
RA29518,Washington,Male,Master,5512.34,45971,138.0,0,Special Auto,SUV,139.83
No34698,Oregon,Male,Bachelor,4015.34,80055,100.0,0,Corporate Auto,SUV,121.95
VK37392,Arizona,Male,College,7772.47,58345,98.0,0,Personal Auto,Four-Door Car,346.97
LJ43082,Oregon,Female,College,4638.95,0,71.0,3,Personal Auto,Two-Door Car,143.28
FI90697,Oregon,Male,Bachelor,10507.5,76549,132.0,0,Personal Auto,SUV,616.35
DR93103,Arizona,Female,Master,17556.99,36212,73.0,0,Personal Auto,Two-Door Car,119.03
XR37151,California,Female,Bachelor,9103.7,0,131.0,0,Personal Auto,Luxury,628.8
ZZ43513,California,Male,High School or Below,13110.55,73597,114.0,5,Personal Auto,SUV,485.18
QW81912,California,Female,High School or Below,8006.22,63762,99.0,0,Personal Auto,Four-Door Car,108.16
AZ50087,California,Male,Bachelor,6807.27,32787,86.0,0,Personal Auto,Two-Door Car,568.58
HQ87008,California,Female,Bachelor,2627.61,94962,67.0,4,Personal Auto,Two-Door Car,321.6
FM30352,Oregon,Female,High School or Below,9095.74,0,256.0,0,Personal Auto,Luxury,1943.77
PD30266,California,Female,College,5015.64,73809,125.0,0,Special Auto,SUV,537.32
GA50461,Oregon,Female,Bachelor,4726.87,13037,124.0,0,Personal Auto,SUV,839.35
FY84962,California,Male,High School or Below,3059.18,0,88.0,0,Personal Auto,Four-Door Car,989.2
GT14584,Oregon,Female,College,4122.57,75272,103.0,0,Personal Auto,SUV,71.65
IA87250,Arizona,Female,Master,2620.9,39278,66.0,0,Personal Auto,Four-Door Car,65.59
MM67983,Oregon,Male,Bachelor,4938.89,36913,62.0,0,Personal Auto,Four-Door Car,90.57
MW40110,California,Male,Bachelor,4691.04,0,74.0,1,Personal Auto,Four-Door Car,407.22
SH93005,California,Male,College,6005.85,13528,86.0,0,Personal Auto,Four-Door Car,412.8
KD69941,California,Male,Bachelor,4941.65,0,137.0,0,Personal Auto,SUV,986.4
JV38934,Washington,Female,Bachelor,2254.4,0,65.0,1,Personal Auto,Four-Door Car,768.8
XI16714,Arizona,Female,High School or Below,2554.03,0,72.0,0,Corporate Auto,Four-Door Car,405.8
DG68667,Arizona,Male,Doctor,8123.96,12617,108.0,0,Personal Auto,SUV,648.93
AR40217,Oregon,Female,High School or Below,19079.1,42754,65.0,4,Personal Auto,Two-Door Car,279.72
IM73868,Oregon,Male,College,10461.58,0,155.0,0,Corporate Auto,Luxury,1116.0
BR44176,California,Female,High School or Below,4669.23,76157,116.0,0,Personal Auto,Two-Door Car,556.8
MY51849,Oregon,Female,Bachelor,4903.81,0,66.0,0,Personal Auto,Four-Door Car,469.61
FQ61281,Oregon,Male,High School or Below,83325.38,58958,231.0,0,Personal Auto,Luxury,1108.8
NJ72300,Oregon,Female,Bachelor,8009.03,0,107.0,0,Personal Auto,SUV,740.96
YO81740,Oregon,Female,Bachelor,23895.68,0,98.0,0,Personal Auto,Four-Door Car,705.6
WM25415,Oregon,Female,High School or Below,7732.39,34430,65.0,0,Personal Auto,Two-Door Car,184.96
GU41036,Oregon,Male,High School or Below,9416.28,13411,127.0,0,Personal Auto,SUV,609.6
NN66592,California,Male,Bachelor,5923.52,73758,74.0,0,Personal Auto,Four-Door Car,301.56
TO29918,California,Female,High School or Below,3833.07,0,116.0,2,Personal Auto,Luxury,1397.95
PF53601,Oregon,Male,Bachelor,28432.0,17130,198.0,0,Special Auto,Luxury,950.4
TF61492,Washington,Female,College,5553.76,0,92.0,3,Personal Auto,Four-Door Car,662.4
PD52748,Oregon,Female,High School or Below,10036.54,0,134.0,1,Personal Auto,SUV,1353.29
TF68928,Arizona,Male,Bachelor,6575.54,10517,92.0,0,Personal Auto,Four-Door Car,441.54
VZ79366,California,Male,College,4362.93,58842,110.0,0,Personal Auto,Four-Door Car,528.0
SQ53118,California,Male,College,7873.71,22355,71.0,3,Personal Auto,Four-Door Car,340.8
QZ56257,Washington,Female,High School or Below,13021.09,0,223.0,5,Personal Auto,Luxury,1605.6
ZI34278,Arizona,Female,Bachelor,4492.23,21137,61.0,1,Personal Auto,Four-Door Car,292.8
ZB82406,Oregon,Female,Bachelor,6650.46,0,99.0,2,Personal Auto,Four-Door Car,712.8
OP93305,California,Male,High School or Below,11093.72,78255,95.0,0,Personal Auto,Four-Door Car,456.0
CK31454,Arizona,Female,Bachelor,5107.16,35625,65.0,1,Special Auto,Four-Door Car,288.57
FX81675,California,Female,College,7334.33,87957,61.0,0,Personal Auto,Four-Door Car,308.32
BK85520,Oregon,Female,College,4996.56,25915,64.0,0,Corporate Auto,Two-Door Car,317.98
KB18303,California,Male,College,8658.86,62464,109.0,0,Corporate Auto,Luxury,400.18
GX47381,California,Male,High School or Below,9657.58,0,131.0,0,Corporate Auto,SUV,628.8
RX31862,California,Male,High School or Below,6176.7,49529,78.0,0,Personal Auto,Two-Door Car,234.72
YQ58965,California,Female,Bachelor,2867.31,23376,78.0,0,Personal Auto,Four-Door Car,374.4
HG60406,California,Male,College,2821.45,0,81.0,0,Personal Auto,Four-Door Car,583.2
BC52397,Arizona,Male,College,2843.56,67952,71.0,0,Personal Auto,Two-Door Car,167.41
AR69517,California,Male,College,11790.5,25251,66.0,0,Corporate Auto,Four-Door Car,316.8
JJ23168,Arizona,Female,High School or Below,7785.67,20497,65.0,0,Personal Auto,Four-Door Car,425.36
NB39218,California,Male,High School or Below,12315.09,68420,104.0,1,Personal Auto,Four-Door Car,499.2
FP95606,Arizona,Female,College,4810.98,24711,122.0,0,Personal Auto,Luxury,260.0
YP27180,California,Female,College,27279.34,76530,119.0,4,Personal Auto,SUV,254.15
JK74110,California,Male,High School or Below,3980.42,98333,99.0,1,Personal Auto,Four-Door Car,459.05
MC85738,California,Female,Bachelor,14635.45,0,139.0,0,Personal Auto,SUV,667.2
CE78778,Oregon,Female,College,3761.79,0,106.0,1,Personal Auto,Four-Door Car,1116.94
LT72149,Nevada,Male,High School or Below,5619.69,0,153.0,0,Personal Auto,SUV,1027.0
ZC89812,Arizona,Male,Bachelor,5304.54,0,74.0,0,Personal Auto,Four-Door Car,532.8
GF68713,Oregon,Male,Bachelor,3207.47,24695,82.0,0,Personal Auto,Four-Door Car,393.6
HB23001,California,Male,Bachelor,8697.79,26287,111.0,0,Personal Auto,Two-Door Car,279.38
DH99299,California,Male,College,8717.05,83846,74.0,3,Personal Auto,Four-Door Car,355.2
RA61917,Washington,Female,High School or Below,8029.72,76081,68.0,0,Personal Auto,Four-Door Car,384.21
KM65135,Oregon,Male,College,4763.33,14957,66.0,0,Corporate Auto,Four-Door Car,316.8
RR37482,Washington,Male,High School or Below,23055.57,41727,117.0,1,Personal Auto,Four-Door Car,82.26
WM24870,Nevada,Female,College,5383.67,89092,68.0,2,Personal Auto,Two-Door Car,91.82
EC78254,Washington,Female,College,8409.67,53986,70.0,1,Corporate Auto,Four-Door Car,127.89
CQ19667,Oregon,Female,Bachelor,4257.48,49853,109.0,0,Personal Auto,Four-Door Car,679.53
AY43037,Oregon,Male,High School or Below,14709.0,36670,189.0,0,Corporate Auto,Luxury,907.2
GN36177,Nevada,Male,Bachelor,2593.82,43626,67.0,0,Personal Auto,Two-Door Car,321.6
VL36269,Washington,Female,High School or Below,2466.58,0,70.0,0,Special Auto,Four-Door Car,504.0
UA58104,California,Female,College,7933.82,76505,65.0,0,Personal Auto,Four-Door Car,144.05
GR12431,California,Female,College,36860.73,66216,103.0,0,Personal Auto,Luxury,96.72
IV37346,Oregon,Female,College,7412.03,52497,63.0,0,Corporate Auto,Two-Door Car,302.4
VU99589,Arizona,Female,High School or Below,34611.38,20090,109.0,0,Personal Auto,Luxury,523.2
VV61641,Oregon,Female,High School or Below,18726.15,0,185.0,2,Personal Auto,SUV,1543.93
ZY26831,California,Female,Bachelor,7249.07,37751,93.0,0,Corporate Auto,Four-Door Car,56.69
IP84574,Oregon,Female,College,8193.09,54840,72.0,3,Corporate Auto,Four-Door Car,468.73
XF33416,Oregon,Female,College,8692.28,31986,111.0,0,Personal Auto,Four-Door Car,532.8
PV62583,Nevada,Male,College,9799.18,22166,126.0,0,Personal Auto,SUV,604.8
QK29271,California,Male,Bachelor,14084.49,0,208.0,0,Corporate Auto,Luxury,2270.51
ZF58696,California,Male,High School or Below,13104.15,0,130.0,0,Personal Auto,Luxury,1430.55
PK37320,Oregon,Female,Master,2628.66,83838,65.0,0,Personal Auto,Two-Door Car,281.41
EP35930,Oregon,Female,Master,5245.68,46061,65.0,0,Personal Auto,Two-Door Car,21.61
TS34391,Oregon,Male,College,8092.88,50825,102.0,0,Personal Auto,SUV,369.61
ST65635,Arizona,Female,College,2719.51,14030,72.0,0,Corporate Auto,Two-Door Car,345.6
AQ25590,Washington,Female,High School or Below,5445.37,20282,79.0,3,Personal Auto,Two-Door Car,507.55
QK37708,California,Male,Bachelor,4514.25,50146,116.0,1,Personal Auto,SUV,759.29
EY83434,Washington,Male,High School or Below,22029.15,0,121.0,0,Personal Auto,SUV,580.8
DQ55516,California,Female,Bachelor,5408.89,20472,139.0,0,Corporate Auto,SUV,667.2
KS72802,Oregon,Female,Master,3768.37,85751,93.0,0,Corporate Auto,Four-Door Car,391.21
PE32165,California,Female,High School or Below,27934.62,76912,116.0,2,Corporate Auto,Luxury,169.23
XO78284,Arizona,Male,Master,3887.32,96335,97.0,0,Personal Auto,Four-Door Car,161.39
HS39343,Washington,Female,Bachelor,7475.78,29633,196.0,0,Corporate Auto,Luxury,534.65
ZF77631,California,Male,Master,22758.91,80540,63.0,0,Personal Auto,Four-Door Car,65.85
ZE60021,Nevada,Female,High School or Below,5124.8,14465,135.0,1,Corporate Auto,Luxury,944.51
IU15885,Washington,Female,Bachelor,4900.34,0,66.0,0,Personal Auto,Four-Door Car,316.8
HI16116,Oregon,Female,Master,5278.65,29899,66.0,0,Personal Auto,Four-Door Car,419.3
WH41496,Washington,Male,College,4821.99,0,136.0,0,Personal Auto,SUV,652.8
IQ24777,Nevada,Male,Bachelor,8044.87,71391,67.0,0,Personal Auto,Four-Door Car,284.0
CA55066,Arizona,Male,High School or Below,12157.33,57449,103.0,0,Personal Auto,Four-Door Car,494.4
LG87047,California,Male,High School or Below,18591.55,14209,62.0,0,Personal Auto,Four-Door Car,297.6
TK38732,Oregon,Male,High School or Below,4873.35,47824,129.0,3,Personal Auto,SUV,546.05
KH94432,Arizona,Female,Doctor,5338.53,48696,66.0,0,Corporate Auto,Four-Door Car,48.76
ID21652,Washington,Female,Bachelor,2878.77,79189,71.0,0,Personal Auto,Two-Door Car,56.09
RV90030,California,Female,High School or Below,8473.46,0,116.0,2,Special Auto,Luxury,1148.46
CK36026,Arizona,Female,Bachelor,3440.36,23870,91.0,0,Personal Auto,Two-Door Car,500.58
UR27848,California,Male,College,17497.52,0,73.0,0,Personal Auto,Two-Door Car,350.4
KP68957,California,Female,Bachelor,2544.34,41059,64.0,0,Corporate Auto,Four-Door Car,151.67
LC86277,Oregon,Male,High School or Below,3336.22,19447,89.0,0,Corporate Auto,Four-Door Car,640.8
UW55977,Washington,Male,Bachelor,5206.11,94392,65.0,1,Personal Auto,Four-Door Car,156.18
RE46032,Nevada,Male,College,43290.5,23203,132.0,0,Personal Auto,SUV,1158.79
CG69038,Washington,Male,College,4817.99,38157,61.0,0,Personal Auto,Two-Door Car,81.53
IR73545,Oregon,Male,College,13727.8,0,126.0,0,Personal Auto,SUV,604.8
CR85257,Oregon,Male,High School or Below,4996.55,99761,63.0,0,Corporate Auto,Two-Door Car,452.25
JX88012,Oregon,Female,College,7960.01,98350,101.0,3,Corporate Auto,SUV,289.18
ED44765,Oregon,Female,High School or Below,7367.65,25318,63.0,2,Personal Auto,Four-Door Car,302.4
TW81986,Arizona,Female,Bachelor,5632.61,51721,139.0,0,Personal Auto,SUV,625.28
HA56889,Nevada,Female,Bachelor,3884.86,0,114.0,0,Personal Auto,Luxury,851.03
EB72669,California,Male,Bachelor,4518.02,0,78.0,3,Personal Auto,Four-Door Car,374.4
CH95772,California,Male,College,2565.12,68321,66.0,0,Personal Auto,Four-Door Car,198.26
OZ62735,Arizona,Male,Bachelor,15487.44,69161,129.0,0,Personal Auto,Luxury,441.14
UN50538,Oregon,Female,Bachelor,6395.35,72667,80.0,0,Personal Auto,Four-Door Car,383.23
JS76871,Oregon,Male,High School or Below,8639.09,62082,72.0,0,Corporate Auto,Four-Door Car,91.04
UG42487,Arizona,Female,High School or Below,9806.22,0,87.0,0,Personal Auto,Four-Door Car,626.4
TB56369,California,Female,Bachelor,12472.12,36551,107.0,0,Personal Auto,Four-Door Car,53.84
ZN27753,Oregon,Male,Bachelor,5794.57,70524,73.0,0,Personal Auto,Four-Door Car,350.4
FH22442,California,Female,High School or Below,2619.03,60477,65.0,0,Corporate Auto,Four-Door Car,139.84
LV81383,Washington,Female,High School or Below,3731.5,0,96.0,0,Personal Auto,Four-Door Car,460.8
HI34993,Oregon,Male,High School or Below,5421.02,40376,69.0,0,Personal Auto,Four-Door Car,427.87
